POI_ID,USE_TYPE,NAME,NAME_LONG,LEVEL_ID,HEIGHT_REL,CREATED_US,CREATED_DA,LAST_EDITE,LAST_EDI_1,VALIDATION,STATUS
OtherBuildings.DignityHealthArena.L0.113-A-09,Seat,113-A-09,"113-A-09, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-A-08,Seat,113-A-08,"113-A-08, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-A-07,Seat,113-A-07,"113-A-07, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-A-06,Seat,113-A-06,"113-A-06, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-A-05,Seat,113-A-05,"113-A-05, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-A-04,Seat,113-A-04,"113-A-04, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-A-03,Seat,113-A-03,"113-A-03, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-A-02,Seat,113-A-02,"113-A-02, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-A-01,Seat,113-A-01,"113-A-01, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-B-17,Seat,113-B-17,"113-B-17, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-B-16,Seat,113-B-16,"113-B-16, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-B-15,Seat,113-B-15,"113-B-15, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-B-14,Seat,113-B-14,"113-B-14, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-B-13,Seat,113-B-13,"113-B-13, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-B-12,Seat,113-B-12,"113-B-12, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-B-11,Seat,113-B-11,"113-B-11, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-B-10,Seat,113-B-10,"113-B-10, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-B-09,Seat,113-B-09,"113-B-09, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-B-08,Seat,113-B-08,"113-B-08, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-B-07,Seat,113-B-07,"113-B-07, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-B-06,Seat,113-B-06,"113-B-06, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-B-05,Seat,113-B-05,"113-B-05, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-B-04,Seat,113-B-04,"113-B-04, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-B-03,Seat,113-B-03,"113-B-03, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-B-02,Seat,113-B-02,"113-B-02, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-B-01,Seat,113-B-01,"113-B-01, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-C-18,Seat,113-C-18,"113-C-18, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-C-17,Seat,113-C-17,"113-C-17, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-C-16,Seat,113-C-16,"113-C-16, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-C-15,Seat,113-C-15,"113-C-15, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-C-14,Seat,113-C-14,"113-C-14, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-C-13,Seat,113-C-13,"113-C-13, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-C-12,Seat,113-C-12,"113-C-12, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-C-11,Seat,113-C-11,"113-C-11, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-C-10,Seat,113-C-10,"113-C-10, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-C-09,Seat,113-C-09,"113-C-09, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-C-08,Seat,113-C-08,"113-C-08, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-C-07,Seat,113-C-07,"113-C-07, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-C-06,Seat,113-C-06,"113-C-06, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-C-05,Seat,113-C-05,"113-C-05, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-C-04,Seat,113-C-04,"113-C-04, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-C-03,Seat,113-C-03,"113-C-03, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-C-02,Seat,113-C-02,"113-C-02, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-C-01,Seat,113-C-01,"113-C-01, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-D-18,Seat,113-D-18,"113-D-18, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-D-17,Seat,113-D-17,"113-D-17, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-D-16,Seat,113-D-16,"113-D-16, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-D-15,Seat,113-D-15,"113-D-15, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-D-14,Seat,113-D-14,"113-D-14, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-D-13,Seat,113-D-13,"113-D-13, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-D-12,Seat,113-D-12,"113-D-12, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-D-11,Seat,113-D-11,"113-D-11, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-D-10,Seat,113-D-10,"113-D-10, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-D-09,Seat,113-D-09,"113-D-09, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-D-08,Seat,113-D-08,"113-D-08, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-D-07,Seat,113-D-07,"113-D-07, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-D-06,Seat,113-D-06,"113-D-06, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-D-05,Seat,113-D-05,"113-D-05, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-D-04,Seat,113-D-04,"113-D-04, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-D-03,Seat,113-D-03,"113-D-03, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-D-02,Seat,113-D-02,"113-D-02, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-D-01,Seat,113-D-01,"113-D-01, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-E-18,Seat,113-E-18,"113-E-18, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-E-17,Seat,113-E-17,"113-E-17, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-E-16,Seat,113-E-16,"113-E-16, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-E-15,Seat,113-E-15,"113-E-15, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-E-14,Seat,113-E-14,"113-E-14, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-E-13,Seat,113-E-13,"113-E-13, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-E-12,Seat,113-E-12,"113-E-12, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-E-11,Seat,113-E-11,"113-E-11, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-E-10,Seat,113-E-10,"113-E-10, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-E-09,Seat,113-E-09,"113-E-09, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-E-08,Seat,113-E-08,"113-E-08, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-E-07,Seat,113-E-07,"113-E-07, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-E-06,Seat,113-E-06,"113-E-06, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-E-05,Seat,113-E-05,"113-E-05, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-E-04,Seat,113-E-04,"113-E-04, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-E-03,Seat,113-E-03,"113-E-03, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-E-02,Seat,113-E-02,"113-E-02, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-E-01,Seat,113-E-01,"113-E-01, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-F-18,Seat,113-F-18,"113-F-18, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-F-17,Seat,113-F-17,"113-F-17, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-F-16,Seat,113-F-16,"113-F-16, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-F-15,Seat,113-F-15,"113-F-15, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-F-14,Seat,113-F-14,"113-F-14, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-F-13,Seat,113-F-13,"113-F-13, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-F-12,Seat,113-F-12,"113-F-12, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-F-11,Seat,113-F-11,"113-F-11, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-F-10,Seat,113-F-10,"113-F-10, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-F-09,Seat,113-F-09,"113-F-09, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-F-08,Seat,113-F-08,"113-F-08, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-F-07,Seat,113-F-07,"113-F-07, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-F-06,Seat,113-F-06,"113-F-06, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-F-05,Seat,113-F-05,"113-F-05, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-F-04,Seat,113-F-04,"113-F-04, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-F-03,Seat,113-F-03,"113-F-03, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-F-02,Seat,113-F-02,"113-F-02, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.113-F-01,Seat,113-F-01,"113-F-01, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.112-A-09,Seat,112-A-09,"112-A-09, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-A-08,Seat,112-A-08,"112-A-08, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-A-07,Seat,112-A-07,"112-A-07, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-A-06,Seat,112-A-06,"112-A-06, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-A-05,Seat,112-A-05,"112-A-05, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-A-04,Seat,112-A-04,"112-A-04, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-A-03,Seat,112-A-03,"112-A-03, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-A-02,Seat,112-A-02,"112-A-02, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-A-01,Seat,112-A-01,"112-A-01, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-B-09,Seat,112-B-09,"112-B-09, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-B-08,Seat,112-B-08,"112-B-08, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-B-07,Seat,112-B-07,"112-B-07, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-B-06,Seat,112-B-06,"112-B-06, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-B-05,Seat,112-B-05,"112-B-05, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-B-04,Seat,112-B-04,"112-B-04, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-B-03,Seat,112-B-03,"112-B-03, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-B-02,Seat,112-B-02,"112-B-02, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-B-01,Seat,112-B-01,"112-B-01, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-C-09,Seat,112-C-09,"112-C-09, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-C-08,Seat,112-C-08,"112-C-08, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-C-07,Seat,112-C-07,"112-C-07, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-C-06,Seat,112-C-06,"112-C-06, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-C-05,Seat,112-C-05,"112-C-05, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-C-04,Seat,112-C-04,"112-C-04, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-C-03,Seat,112-C-03,"112-C-03, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-C-02,Seat,112-C-02,"112-C-02, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-C-01,Seat,112-C-01,"112-C-01, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-D-09,Seat,112-D-09,"112-D-09, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-D-08,Seat,112-D-08,"112-D-08, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-D-07,Seat,112-D-07,"112-D-07, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-D-06,Seat,112-D-06,"112-D-06, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-D-05,Seat,112-D-05,"112-D-05, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-D-04,Seat,112-D-04,"112-D-04, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-D-03,Seat,112-D-03,"112-D-03, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-D-02,Seat,112-D-02,"112-D-02, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-D-01,Seat,112-D-01,"112-D-01, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-E-09,Seat,112-E-09,"112-E-09, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-E-08,Seat,112-E-08,"112-E-08, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-E-07,Seat,112-E-07,"112-E-07, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-E-06,Seat,112-E-06,"112-E-06, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-E-05,Seat,112-E-05,"112-E-05, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-E-04,Seat,112-E-04,"112-E-04, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-E-03,Seat,112-E-03,"112-E-03, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-E-02,Seat,112-E-02,"112-E-02, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-E-01,Seat,112-E-01,"112-E-01, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-F-09,Seat,112-F-09,"112-F-09, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-F-08,Seat,112-F-08,"112-F-08, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-F-07,Seat,112-F-07,"112-F-07, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-F-06,Seat,112-F-06,"112-F-06, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-F-05,Seat,112-F-05,"112-F-05, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-F-04,Seat,112-F-04,"112-F-04, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-F-03,Seat,112-F-03,"112-F-03, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-F-02,Seat,112-F-02,"112-F-02, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.112-F-01,Seat,112-F-01,"112-F-01, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Unsold
OtherBuildings.DignityHealthArena.L0.103-A-22,Seat,103-A-22,"103-A-22, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.103-A-21,Seat,103-A-21,"103-A-21, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.103-A-20,Seat,103-A-20,"103-A-20, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.103-A-19,Seat,103-A-19,"103-A-19, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.103-A-18,Seat,103-A-18,"103-A-18, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.103-A-17,Seat,103-A-17,"103-A-17, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
OtherBuildings.DignityHealthArena.L0.103-A-16,Seat,103-A-16,"103-A-16, L0",OtherBuildings.DignityHealthArena.L0,0.00000000000,,,,,6,Sold
