DELAY,FACILITY_I,FACILITY_N,LENGTH_3D,LEVEL_NAME,LEVEL_NA_1,PATHWAY_RA,PATHWAY_TY,TRAVEL_DIR,VERTICAL_O,LEVEL_ID,SHAPE_Leng
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.45009284559,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.45009284559
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22500065002,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22500065002
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.64637256766,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.64637256766
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,12.82705966820,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,12.82705966820
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,12.82705544570,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,12.82705544570
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,12.82705543970,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,12.82705543970
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,12.82715952030,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,12.82715952030
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,12.82695997760,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,12.82695997760
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.11450065437,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.11450065437
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.45009699955,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.45009699955
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22500064250,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22500064250
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22500064250,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22500064250
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.40435753193,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.40435753193
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,12.82715980110,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,12.82715980110
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.54847328772,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,1.54847328772
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.04023593166,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.04023593166
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.45009699955,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.45009699955
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.92862354002,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.92862354002
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.45009700505,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.45009700505
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.44999708505,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.44999708505
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.00560089817,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.00560089817
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.73845528994,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.73845528994
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22500064258,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22500064258
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.67509764019,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.67509764019
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.71563331109,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.71563331109
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.67509764019,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.67509764019
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.03852921326,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.03852921326
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.67529327095,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.67529327095
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22500064258,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22500064258
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22500064994,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22500064994
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22510055513,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22510055513
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22510055513,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22510055513
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22500064258,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22500064258
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22499644248,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22499644248
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.35151170937,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.35151170937
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.29244119908,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,1.29244119908
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,15.30235394220,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,15.30235394220
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.12460854607,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.12460854607
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22499644248,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22499644248
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22510055513,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22510055513
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22500065002,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22500065002
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22500064250,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22500064250
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.45009699955,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.45009699955
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,15.31097722560,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,15.31097722560
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.12250620464,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.12250620464
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.67519755282,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.67519755282
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.45010120507,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.45010120507
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,15.30254977650,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,15.30254977650
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,15.30245388210,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,15.30245388210
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,15.30356126490,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,15.30356126490
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,15.07734937870,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,15.07734937870
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,15.07735308190,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,15.07735308190
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,15.07754876340,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,15.07754876340
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,15.07734914810,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,15.07734914810
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,15.07735327900,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,15.07735327900
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22510055505,L01,L01,2,2,1,1,OtherBuildings.DignityHealthArena.L01,0.22510055505
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,15.07734482990,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,15.07734482990
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,15.07745322030,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,15.07745322030
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.12851349912,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.12851349912
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22510055513,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22510055513
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.67519756399,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.67519756399
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.29043877039,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,1.29043877039
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.35171576085,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.35171576085
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.45009699769,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.45009699769
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.29224137801,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,1.29224137801
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,3.37538424378,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,3.37538424378
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.90019820276,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.90019820276
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,3.37558827276,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,3.37558827276
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.44960588747,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.44960588747
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.45009285311,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.45009285311
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22500064258,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22500064258
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22500064258,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22500064258
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.28844068490,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,1.28844068490
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.75216832481,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.75216832481
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,3.94152299536,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,3.94152299536
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,2.87635273750,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,2.87635273750
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,2.35173109131,L01,L01,1,1,1,1,OtherBuildings.DignityHealthArena.L01,2.35173109131
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.51185606018,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.51185606018
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.35019122646,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,1.35019122646
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.05805385262,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.05805385262
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.90019829513,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.90019829513
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.44999292948,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.44999292948
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22500065002,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22500065002
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22510479755,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22510479755
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22509635690,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22509635690
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.45009285319,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.45009285319
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.10910128058,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.10910128058
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.30986378944,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,1.30986378944
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.67508928638,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.67508928638
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22500064994,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22500064994
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.45009699955,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.45009699955
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22500064250,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22500064250
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22520046777,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22520046777
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.14002860309,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.14002860309
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.67509764949,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.67509764949
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22510055513,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22510055513
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.44999292940,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.44999292940
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22510479763,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22510479763
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.58811895247,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.58811895247
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.67519755655,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.67519755655
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.44999293677,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.44999293677
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,12.75510146700,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,12.75510146700
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,13.99788165970,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,13.99788165970
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,13.67968865500,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,13.67968865500
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,13.21550585240,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,13.21550585240
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,12.37696683050,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,12.37696683050
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,11.95178982040,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,11.95178982040
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.06655479008,L01,L01,2,2,1,1,OtherBuildings.DignityHealthArena.L01,0.06655479008
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,11.55783566060,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,11.55783566060
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,11.09742710700,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,11.09742710700
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,12.44311791750,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,12.44311791750
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22500064258,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22500064258
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22510055513,L01,L01,2,2,1,1,OtherBuildings.DignityHealthArena.L01,0.22510055513
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22499229427,L01,L01,2,2,1,1,OtherBuildings.DignityHealthArena.L01,0.22499229427
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,12.81358278720,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,12.81358278720
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,13.23421888420,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,13.23421888420
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,11.99180346520,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,11.99180346520
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,14.26890111590,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,14.26890111590
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,11.52666952420,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,11.52666952420
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,13.64625541000,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,13.64625541000
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.67509764205,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.67509764205
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.12509897901,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,1.12509897901
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,3.82558535413,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,3.82558535413
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,7.65117090462,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,7.65117090462
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.57529584489,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,1.57529584489
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,3.37549242522,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,3.37549242522
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.57529177974,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,1.57529177974
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.57519593597,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,1.57519593597
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,2.58502298168,L01,L01,1,1,1,1,OtherBuildings.DignityHealthArena.L01,2.58502298168
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,3.60307564699,L01,L01,1,1,1,1,OtherBuildings.DignityHealthArena.L01,3.60307564699
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,12.27093094180,L01,L01,3,2,1,1,OtherBuildings.DignityHealthArena.L01,12.27093094180
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.57561314860,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.57561314860
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22510055505,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22510055505
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.45020111027,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.45020111027
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.71513375734,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.71513375734
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.53921038987,L01,L01,2,2,1,1,OtherBuildings.DignityHealthArena.L01,0.44479748711
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.72896150903,L01,L01,2,2,1,1,OtherBuildings.DignityHealthArena.L01,0.66217961434
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22520046024,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22520046024
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22499645008,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22499645008
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22500064250,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22500064250
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.45009700844,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.45009700844
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.35019948784,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,1.35019948784
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.90019820455,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.90019820455
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.41496496792,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.41496496792
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.90029811168,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.90029811168
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.12529882288,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,1.12529882288
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.41286682172,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.41286682172
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22499644256,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22499644256
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22520046769,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22520046769
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.35009538270,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,1.35009538270
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.67509764019,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.67509764019
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,8.35284881341,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,8.35284881341
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.57529589864,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,1.57529589864
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.80019269085,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,1.80019269085
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22500064258,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22500064258
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.15893709294,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.15893709294
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22499645000,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22499645000
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22510055505,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22510055505
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.67499772763,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.67499772763
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.44999709444,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.44999709444
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,2.78048792189,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,2.78048792189
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,2.05381315099,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,2.05381315099
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,2.93127525388,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,2.93127525388
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.15693466236,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.15693466236
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,2.47529422796,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,2.47529422796
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22520046024,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22520046024
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.22499645000,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.22499645000
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.52666810250,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.52666810250
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.12509066396,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,1.12509066396
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.80039639800,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,1.80039639800
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.40795856363,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.40795856363
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.37382067037,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,1.37382067037
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.03022796430,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.03022796430
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.45009699769,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.45009699769
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.67509763840,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.67509763840
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.45010120500,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.45010120500
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.01311373154,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.01311373154
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.67509764763,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,0.67509764763
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.03358001687,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,1.03358001687
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.58489876852,L01,L01,2,1,1,1,OtherBuildings.DignityHealthArena.L01,1.58489876852
